col1,col2,col3,col4,col5,col6,col7
0.3445798311259437,0.6483848550026325,0.78365739265472,0.9614038108443688,0.501929695974315,0.8737387508788774,0.189215716798652
0.4746172778345217,0.7976273413979308,0.25974241312321533,0.8856948357298263,0.6428632879145585,0.6078343756988648,0.4253628288900383
0.09230953634552896,0.3617768934992961,0.4454470822365175,0.06658480934527466,0.6589733944391184,0.05739346830378056,0.0700608808070502
0.07886866395923842,0.6700603679292724,0.9538002164579834,0.1533075580730665,0.3880224359043388,0.2156881131033408,0.3381505970768852
0.30229932562393935,0.5117346850145268,0.3411327950553792,0.8770127551580071,0.5050067260207017,0.7128203721029572,0.791260581524449
0.27259201540284594,0.8422866747432075,0.20778582240526133,0.19903512272331747,0.4786168537925931,0.9412494786519952,0.41087325026922616
0.9811355551335261,0.7699564026045802,0.33718938830591216,0.2236358280496381,0.8254809573451422,0.3874648184758468,0.15241034170376022
0.5167184815364737,0.7480682292688998,0.2605196999727656,0.5688245067183023,0.6875693744828764,0.9164137940377876,0.3986591727840345
0.43852541413561175,0.3751526091267472,0.12649870919388062,0.057373823189283524,0.2945641718810047,0.11374359333325912,0.8490175933735354
0.7214822439690404,0.8195274673019256,0.4894050800000993,0.4279676944309764,0.5360822398997214,0.06539289518302682,0.29726828867796695
0.07701994895595732,0.9586838478050836,0.2995762553973279,0.2573517052153098,0.5364471616628627,0.4318835594634135,0.7269706924194357
0.4140660279910702,0.29783550052488406,0.4594534534508783,0.6456253873924529,0.7856143105233283,0.6050403077077412,0.7177449860598575
0.1859832808645927,0.12270417294742364,0.12101516275027502,0.22743999871384624,0.5499386906834881,0.17437591101957461,0.34600593256174883
0.3937384956095429,0.6032604612559349,0.9138604080447484,0.9025395612492069,0.9354365756651722,0.391176520358575,0.6771512624588734
0.12944075786509812,0.6952262129657922,0.25168763578965847,0.46820562886930606,0.900777418645562,0.14305300854955993,0.6680260338353621
0.4209417986925803,0.631085454337991,0.030156721171683665,0.0990443366572088,0.8067664345861676,0.1384025175695882,0.38079654496910864
0.8735473044925557,0.9079306747869323,0.158951279668209,0.4611168562473066,0.03445534644895121,0.23292660448161717,0.0704126567063893
0.598693816753372,0.5727934742195503,0.6524120319742378,0.7060840932304885,0.1738398118366734,0.30966786124244783,0.1148014633664225
0.8760399669217778,0.1954226895374085,0.8024545128266583,0.8662904976622823,0.8259636886216141,0.6632636049129064,0.4438755747628591
0.2965560014030745,0.7251845437548308,0.2613190707272054,0.9060318126888585,0.17542726348786886,0.3990347343845446,0.8928411337750126
0.6406817231874817,0.3939346267367214,0.667002704241591,0.29547724010613097,0.23008988304096512,0.4349662392892295,0.2642303828123691
0.4520085855804803,0.2998337575016162,0.7972412857747718,0.5949058173620118,0.71775139196575,0.9045018408303616,0.7654985019088191
0.8025005280016719,0.40392012735368554,0.17900554579029737,0.5539851692280485,0.15895519597363972,0.8313379263502562,0.7077821601696417
0.8769851967129955,0.2395351385740656,0.6534369998727325,0.2909998969754337,0.2612843529311689,0.8683454446702696,0.44893238543951863
0.8092612588052567,0.8910381224914042,0.6703238072451684,0.29306063556709727,0.34472059816393485,0.02179886229503769,0.9809898848436326
0.7982860158507598,0.6908987477345481,0.2812700770667532,0.02065000601942857,0.6396238194789795,0.7055156175748392,0.4462334331819703
0.9588540181707967,0.9810446652670082,0.39961848994496396,0.4523480238505724,0.7460654726192814,0.6835850498912204,0.20680122840266524
0.7806022013344637,0.7760449214576234,0.136030265109516,0.8010684324940219,0.8040785707188464,0.5136550300501661,0.8533855786778806
0.9167997172137389,0.8612216154730146,0.9805439547021989,0.18895999486684334,0.07508071928023552,0.8365230724823729,0.4247383267390711
0.6552183769905674,0.6588304782412837,0.8532364001097472,0.5696777549593585,0.1282972891450891,0.24933623665180593,0.03497481982645456
0.2639959791425721,0.5787119932965165,0.961401006978838,0.20030224497861193,0.0074124785748549415,0.8856353131135833,0.09597046609502569
0.6259693332018795,0.7466803311460639,0.522926972626783,0.7008581328836442,0.2699068294034065,0.7216802533392882,0.6954894206093447
0.6447347404118722,0.8701595382587486,0.0664663431138296,0.13065532076265685,0.09885881721839651,0.7627599924744372,0.43323306567137776
0.49791880174166636,0.6796504094746688,0.6496746834527264,0.43496105521102557,0.1546867625769618,0.2287085368900189,0.17179093716447968
0.2199431149799178,0.21653916388203587,0.7014530072939146,0.6146190905923882,0.9424940441743124,0.6188086824871952,0.16944709040081407
0.5076994805776883,0.5738240562458636,0.9910730414880493,0.4147045250931368,0.3536404491839672,0.07089930618528284,0.16591422781465026
0.5933626423977044,0.14344125947361164,0.3505406499921244,0.12620828934967465,0.03304078932297583,0.992277885355659,0.4334522820687653
0.5008652198686594,0.3452184940220786,0.5999688552766324,0.4797629234360218,0.07428402692543556,0.15938177576485502,0.5830939552967771
0.46602196198826384,0.6062828613834202,0.8412419239896459,0.3019697090606681,0.8086423646473861,0.8979601720477108,0.4158898203055529
0.6220977857077569,0.0967570964194927,0.5188256213720155,0.7382921654854416,0.8141542207243844,0.7959931607047195,0.43697010011878756
0.41460647354218483,0.13523938472108232,0.607609029111847,0.3351353154554001,0.5088073076764323,0.9882773659328977,0.03289818470383088
0.47088952225182334,0.628695967496796,0.07158892424355567,0.8834560067957025,0.2553828513532287,0.6610943369021653,0.03539841171974678
0.5747621084041311,0.5221015709677693,0.8072190080669478,0.6305359480634046,0.26875143223535214,0.4339960671260775,0.9880554225427977
0.049968607122114705,0.016425638975170465,0.9400883594359015,0.9821034244770548,0.1956198837080586,0.7796853957706465,0.8082039898833795
0.022194702530542565,0.10083170552384102,0.6640433490677937,0.5558604990882159,0.45269981444945784,0.8065092356634005,0.25526791802044324
0.612821710970537,0.8622904500574506,0.09601282997507077,0.27611870691077145,0.7737341751286059,0.8273163943513411,0.5131341254428214
0.08362042358349109,0.0009910944005944167,0.003074064326665016,0.4502463035333435,0.6326857527399797,0.236334277448225,0.9311944515781514
0.09137144330368319,0.8538046502929278,0.08748170927109045,0.8519619445249043,0.5573128164093898,0.2167572375776723,0.6837659283328371
0.3325715424018857,0.9843695095971309,0.8565505150867974,0.4238857474230633,0.7842315051466833,0.5376467375812759,0.01559602223833867
0.13638059128170865,0.6697788574237958,0.7142712651087602,0.39352692188700944,0.8531640257344076,0.7079198936752535,0.2428656172822914
0.6074270158321556,0.7793131893027616,0.2402325162774972,0.38311469883250293,0.9737675027663641,0.5723880332889603,0.8794279156405923
0.35113777574636884,0.7022430891901044,0.7125599518785763,0.11221296531060843,0.8356218443444938,0.8892622806142988,0.267921693282245
0.3027865868788734,0.8530688472248443,0.9397264123878092,0.9153469463253856,0.0267411200280816,0.4368133564295795,0.3099493837398821
0.2626763252317048,0.25482806133616154,0.9848443167209087,0.23346656274381372,0.5759314738775811,0.9904604493681571,0.9379703613253828
0.9232855612430423,0.5504877506559647,0.5042436327719442,0.5416564684792851,0.8440752296392252,0.039462521845215814,0.901025369272593
0.49014198029408373,0.21638554695426582,0.380671851519233,0.540722712423126,0.27547657462248065,0.474670234810571,0.8190663832479478
0.44274631277820586,0.8960581213218535,0.04307364603627528,0.8892570938821677,0.2570405264907464,0.32113999094255385,0.20040834660493956
0.5476159613229172,0.07461011339005608,0.41220774734720955,0.6157694631696643,0.9208723375107913,0.4918311807756719,0.6430999515268959
0.9738304736648057,0.3361674236965577,0.18247042467715513,0.40488327376190447,0.02589293159950512,0.34946549349817535,0.21427020959925336
0.46179603073752007,0.12884094114404632,0.04128453173291957,0.7302876267658895,0.5599139192382483,0.713160424298273,0.9785394727807769
0.3225305772126845,0.12750725310215094,0.02313657355111054,0.9524819154401152,0.35544793726712254,0.3171134061208253,0.8478902016063927
0.7885682382199143,0.5449219912386494,0.6711896281335282,0.6304395307828309,0.06581350174696332,0.12796382092363023,0.12163850486875438
0.05495717449049642,0.6005386164121898,0.9180705203154177,0.6609132091630419,0.5756514509273646,0.8555604392764651,0.21273957608688498
0.847871532201763,0.0882348213726517,0.48176023954633307,0.9442228881450131,0.2663166540617873,0.16424898027763957,0.4638996104783294
0.588859326994006,0.6260209821020785,0.618083207026369,0.9932171507774511,0.8311772311011718,0.9735265119493496,0.4989556988307956
0.516404476980117,0.19668149363843257,0.12506406450846252,0.35552663884748414,0.9571809776125424,0.6251322647120976,0.5464073048707975
0.7146433838706151,0.03794335488286793,0.4756975948767468,0.048617996515765594,0.8414699039861488,0.8712062451232944,0.3940222328151639
0.5203155590794598,0.8529563636128034,0.418461322960176,0.6877844740340097,0.6599509739434569,0.7353191368508152,0.33301340511538413
0.620227404874339,0.9678861235570004,0.06632691150450554,0.029265871662771392,0.027327845500587977,0.9397752490036836,0.43890684385648526
0.7467651152571183,0.8539883915949255,0.47323574302912974,0.8630971007008529,0.6224465537730604,0.589502015966631,0.8559733862643376
0.5022998977660919,0.29395070992427763,0.34102611897503154,0.6299302190039843,0.6662899545697347,0.3980708243005907,0.2806074773613275
0.7356790187497725,0.30879430209199366,0.7475368295877375,0.4693425199427277,0.027124184327080192,0.11328285442827801,0.9178617583888821
0.9329108056828775,0.22868952357132788,0.3315337124347897,0.2994675236569063,0.7543180200672073,0.009648576260759989,0.6490963639232827
0.006557207073030091,0.7164882380776855,0.364157232488306,0.30576916902473006,0.753159769861656,0.20886831479184498,0.13363189944807108
0.23853236032421665,0.02543157025195608,0.7368837055836592,0.4678701956699667,0.7416707061710496,0.4169491038353921,0.4871163681301498
0.8333445218732364,0.17071472215671168,0.7238993826633606,0.35668996522414775,0.1123692828190137,0.9297777722080919,0.1835269613109093
0.7257577634081638,0.9597921091963304,0.17943153230400455,0.570423590919226,0.37249454901336776,0.37388083137972616,0.39100610650654577
0.20238643942010226,0.0008035488376776367,0.40055941306416676,0.5242907373456074,0.0726032930928584,0.9424262855996125,0.04971228575229525
0.7299242014747364,0.1748698196514743,0.3423909893841306,0.36505213540434,0.5289137246347441,0.5532735970781473,0.024416854300420066
0.2419823423801325,0.1906783463764884,0.14282908586655163,0.9151369507514593,0.7996599023378419,0.8684886300350867,0.607124361236779
0.3592888173584532,0.7364355731110166,0.9294065981588787,0.09393668984590253,0.8945128941273224,0.9758825379120137,0.22996735202274587
0.6173372179434724,0.3201746779128267,0.5769803729582759,0.04350252714541969,0.5130261904762806,0.0796129116561447,0.46999157844371264
0.5798026541913527,0.6695127434221297,0.9984958832034657,0.7731664219540925,0.8449332701242733,0.952221466122232,0.6753710341590011
0.7752178942113142,0.6173975036523424,0.7488855563624492,0.6919287315972708,0.10388514010358396,0.20094065882157353,0.8737690088021901
0.6064944705775472,0.136512200023445,0.5592679606414759,0.488518837416933,0.7285631376893703,0.43349285283775896,0.8532391465352417
0.8691863694480918,0.9345808128508172,0.11955648257818186,0.17383129826210808,0.38082344729125583,0.7876503208982866,0.2002334577227195
0.20160798836739557,0.9788595102613544,0.3142622116444632,0.7650257625152049,0.2226874344541384,0.2990002900477402,0.1664391751507115
0.36755590941117433,0.852328526591968,0.49066230378862197,0.19893717404483435,0.4145005024899233,0.02470351254649039,0.21303755622237786
0.06106834262781213,0.6459410195425455,0.6454968096074012,0.36210254699709377,0.4789290984416157,0.24918270746201376,0.0016122986321683852
0.9424910698323881,0.7028350075072437,0.30103456135523776,0.830057300318659,0.45749913832928113,0.8156863105070402,0.16200579290674866
0.9747300243980229,0.7617035514243155,0.6063560066805628,0.913453288541807,0.035647930386032645,0.5226220076354534,0.7532461874557045
0.8064534851234872,0.9892334143243177,0.07875478946083125,0.4790637618078567,0.2894727967145865,0.790942726973718,0.8518676804631654
0.24539246123418812,0.0094619631101307,0.2815578797067183,0.12849925379370752,0.5022158595271762,0.342666997063811,0.5573090411918611
0.873429079225719,0.2028445018823536,0.3405903797916875,0.3159110523562082,0.5632633023388142,0.8565762588211958,0.8286884756990535
0.4657980421406125,0.037512130458587145,0.7648513728519399,0.16567700826499743,0.18124765509691187,0.10837003501402509,0.4490631968574724
0.8705560542435778,0.1409267772972821,0.01655302970385042,0.42225931711977527,0.16960795798311046,0.06475092900553636,0.18738380110638397
0.18141383627740715,0.801251168179472,0.4463738017919886,0.7223720791235783,0.1326696628520112,0.7437312149781301,0.2706398118099379
0.9752176212353302,0.35402971884628875,0.5163904486973234,0.2203351904601204,0.741339748069261,0.9890570285662994,0.12311336216561763
0.09980366997132961,0.21303878709818957,0.06648703016992874,0.5351161023766658,0.6305841398953377,0.8037803538775621,0.4865995107391283
0.7244632722642388,0.9716037581844061,0.3023025788083755,0.3401823646877543,0.14162099245531612,0.6901742743411509,0.39272559550568886
0.5691798033166564,0.8694977915791596,0.2597341599575721,0.6767367149839314,0.831545369135687,0.05620776457826793,0.21586172041334162
0.8085361379731291,0.03235765777992594,0.40178771961514514,0.07433602688888541,0.8966302055452652,0.48904894142340294,0.9119198150351666
0.8274634482560644,0.504091082050889,0.6195930880563656,0.5041238507074967,0.7355965080785024,0.42629119238994806,0.908911290568214
0.8746184750142835,0.7015009249323186,0.711860262318066,0.790053875178506,0.6740915957017795,0.6297194432388291,0.14279106973249378
0.15766128550907765,0.5234383079131962,0.844508984993045,0.5908792545909992,0.28239013480274444,0.8340313339760033,0.6794771611459496
0.9074138198449396,0.14278574647617726,0.649264768266423,0.9971412107767308,0.8451393116333916,0.407892955877438,0.5522494442890525
0.959029763435195,0.7438009725986774,0.5699519836606404,0.008253057098325911,0.026326335739944917,0.4069069813165368,0.7043122864004177
0.9302886614568071,0.4060627071409818,0.9396650066805164,0.1380609982685519,0.20219786781220106,0.547912644275463,0.2782767070487868
0.5222293097999955,0.7362037888847388,0.7535137076737248,0.5103029227358046,0.9115227614867447,0.04442839761047657,0.1478988960835652
0.46025360274472993,0.34966295249379065,0.44309314515234355,0.2981277194753048,0.5303842908938352,0.842065383964475,0.39290837299652115
0.5979111016653712,0.8440357708709272,0.11456501148840104,0.310901803211022,0.2686520324114332,0.5406735498790767,0.17752834446383892
0.5776994214204633,0.4323954174310194,0.8101319005177374,0.9129918856955271,0.9182912932016315,0.8251705230949746,0.20430905844957636
0.26947317375619584,0.359586879188435,0.8327521454708492,0.6408396305865911,0.7980184922227556,0.557628383570994,0.4469333908473614
0.3362059656928815,0.47316062055716734,0.1050098136301465,0.34915118115474464,0.82703972313996,0.6306431599708356,0.8403438719889613
0.09732140829609315,0.5697522503935449,0.3640948366299849,0.43492966576316505,0.666865506115499,0.38951098094822467,0.3570448279859383
0.3359637382610602,0.43932031519603654,0.09547736200641876,0.4014948591486912,0.18811398993750128,0.6618603432739802,0.41569444521814347
0.74399944056336,0.9346557115724708,0.7705491994945315,0.309660801181046,0.9918826672065302,0.41329048558373405,0.1779449526739707
0.16047631024784814,0.8389169935440155,0.6295138423188085,0.13107227219940176,0.7044698169425213,0.7865360856880442,0.21603871285650744
0.2579177780807961,0.9045327786320705,0.5187559998023125,0.22724254931381382,0.7389911180562729,0.4978508039737115,0.25772149857852944
0.9579376003071761,0.7261639988534031,0.8265402489200582,0.9526076238196001,0.7434693026732978,0.902679774480701,0.8456743428561935
0.718882714420692,0.6023448774702604,0.256062870071907,0.5153541629304083,0.970863644791206,0.724565378500731,0.7867786330932736
0.9733340439687679,0.06212704732307117,0.06313759884846792,0.6646155869536498,0.4333641669330115,0.8243094393206283,0.6122583815110706
0.11715035516688133,0.34938462343554955,0.4652702936765932,0.6335379326127395,0.2336742143758883,0.5673077905886704,0.07259985009914816
0.7292671729398212,0.9031847123705703,0.7677212027066115,0.9477927231722746,0.2117198874205649,0.17019747130856322,0.6408152740566719
0.3500867864330782,0.2563831918884798,0.9499646395619565,0.9050660862233764,0.9621428876500727,0.051547697127747316,0.8812706932600809
0.6327867918449204,0.11912771862027427,0.19087860515383948,0.2805883729320633,0.10331495055831585,0.10928153655027051,0.6697130761026172
0.39103004360289795,0.0431160739925206,0.8751532370873807,0.08158759935937654,0.5418702519308803,0.8101128467384235,0.966283412063955
0.44941925179896447,0.8810324396489632,0.4533982763956609,0.5801996901462927,0.32364700432365734,0.5265239294722204,0.08190721082089703
0.35507772161927875,0.6487721085407576,0.16006633286867444,0.08196690885330726,0.4828413444530556,0.3723993479544566,0.15007436759242032
0.8451140237235681,0.05059853921819257,0.2613090263580796,0.7374960332644511,0.3773259166776921,0.9121022810262384,0.7931536214201967
0.007836795832614984,0.31078713444855555,0.37271450192179933,0.8036739511231977,0.7062557854106478,0.1527156387995331,0.4483885671614283
0.22544334035537994,0.8930484079045737,0.432094308608858,0.07901604417471841,0.5289183732705787,0.3161223714539395,0.44742550733374364
0.2540306824519707,0.8671423399663898,0.15973080817983842,0.8911824455298111,0.6583580670114445,0.9917197174638971,0.21540322246558463
0.05647583607830431,0.38843535432594134,0.26939155014352323,0.6874663477380362,0.5546605303346366,0.9951462539112963,0.2312161194420862
0.48327412331220776,0.7779235183708185,0.3916926560035765,0.8357889401594053,0.9842653481801646,0.11454802867911651,0.5501393768315038
0.36124649162804556,0.5906012371983407,0.6940975763001177,0.8227947678878519,0.04967278883540771,0.46193343565655653,0.6698958786396314
0.7346742974048222,0.5473701133512131,0.4645382700069213,0.8403980139368962,0.08309901562424415,0.5814397240055766,0.32418780483408094
0.2542365457854229,0.055840368072316404,0.49460149668278486,0.8288485762562968,0.119592307171973,0.3954253862433219,0.187833068255998
0.008195430837277251,0.1378604739055901,0.03655790013544613,0.8186519126830701,0.6596918716087657,0.9751366571330848,0.8514169656170011
0.7360721805548586,0.5494650264528027,0.9913086852328783,0.7830887450837318,0.5122866236674736,0.9202610907080911,0.3714395776984758
0.3838868567202519,0.5334781510236518,0.2497711074182668,0.10516147633851725,0.7711376552459831,0.9938087296199745,0.9837646997362157
0.24206422338963518,0.5743060148945212,0.7037652610748523,0.2809096681909773,0.8378182195610732,0.20054319308673962,0.35916712760032055
0.6378547679718773,0.5449502562524763,0.8946033979200984,0.9332992016967362,0.5350554808195361,0.10909279576264153,0.33480070867676615
0.18425594344040208,0.6788275367840788,0.31360439059639544,0.4935837817838782,0.5045144361373014,0.5498088612501358,0.09592977728364704
0.5291138858266637,0.13047526233502516,0.42091980755416514,0.0818454576567682,0.3249665436617172,0.015951411781575886,0.09657283634983727
0.1484813909952586,0.9029490317221396,0.43350266393806125,0.7825495942511177,0.6803198100567928,0.9122964098840417,0.769218141242962
0.49037833096489103,0.23584823468691907,0.865438409955588,0.7063316862649941,0.1678035897208151,0.7348982685519957,0.9543528901092098
0.16225404374782793,0.855137482909651,0.9696686761038065,0.2592413415470597,0.6347281563078602,0.9348167913059443,0.5790859755869817
0.6861160559437098,0.18538858083913368,0.39346088353277364,0.8231835208212719,0.5115419843485527,0.037760965797058454,0.3446251499840405
0.34724333514665895,0.026912452735620707,0.06213781480682534,0.621310027568104,0.46004539511603715,0.08509775642073825,0.7392235176564093
0.5562755366911062,0.33260432205780255,0.3787706102547995,0.2800355464334765,0.4464430072619746,0.9732761457998483,0.14498106046412518
0.4298414122696298,0.7463706980968031,0.5472951117545407,0.0816679682956396,0.862451339407085,0.08927245828651487,0.9440732407077899
0.08061801365344101,0.831950322616287,0.2114236702428074,0.9498186933016576,0.6270384462499722,0.31068563837393326,0.8473183491713978
0.9283945207979452,0.3998344084997896,0.19334477828476315,0.017170908283805963,0.7927195312262869,0.005670259287816282,0.4611467471508306
0.3015351948262732,0.5637367086143698,0.27775584852024116,0.38788043355692914,0.49365446757105813,0.3591365111929371,0.25755258378801393
0.37931791345437704,0.16225880267042958,0.002615929219420887,0.7937818788776762,0.08680060335711737,0.25207649299141355,0.5598101377884166
