col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14
0.4038653618963133,0.8540090652347466,0.5794107628402871,0.30344070240316,0.5098319647708164,0.8341453486381879,0.7136426274856176,0.9228464098395878,0.9382924197736743,0.08963031329217364,0.00937077495656069,0.7336272770510214,0.9695867235594834,0.08502392755509092
0.9597634627742683,0.751566747590301,0.48945815228914336,0.9308990382718281,0.9115668885754381,0.18166188668653915,0.35285577545005986,0.09439182287750614,0.4368656540401754,0.8390531982613764,0.4673230741719727,0.8658940307555582,0.3008622968065401,0.6789723450171836
0.901205551753866,0.39833660678267635,0.3684898075040326,0.410529213300334,0.6453196858267831,0.06628322345420412,0.9570012396887805,0.11919796274902794,0.2644212372005803,0.981571374848052,0.0057570268531973445,0.43351078404731924,0.8594366498961044,0.529209806875406
0.5609367316727037,0.10742585239719926,0.44398824669278536,0.42823380473220085,0.48792887549597963,0.05947589304202927,0.4592227337065602,0.8922646420757602,0.7053068871773539,0.5027702014181562,0.3626747627838659,0.4583462958150154,0.07914773194570812,0.9735202812055122
0.3550294510236012,0.7924402477261195,0.13192675430636625,0.4226446836786708,0.6417062962406708,0.06613968920448055,0.6367238272354266,0.8146700892428245,0.24337382677398922,0.14546428834078817,0.06472298491611472,0.2794652579233097,0.7162622010767234,0.9045493327080042
0.09018914422857982,0.45981242811547973,0.7179552883321836,0.28314095495874236,0.9172125919512406,0.9743644502808065,0.8747621744223425,0.47054575650165054,0.10098724207278953,0.37054450632613944,0.3716168126608189,0.6765728997852588,0.9891282082324218,0.16458985842418006
0.15482299966165625,0.3158426194061196,0.9089623129971649,0.9447156163175209,0.5285476173825527,0.5201508698454037,0.18515600616745798,0.5066003104930795,0.36114413592996153,0.002921878111313281,0.5712877618278029,0.5322809037116063,0.775350603352496,0.8605325493986807
0.4206392846503586,0.015950571251680423,0.27806971045501905,0.08757776587968968,0.36918695789482114,0.5833123622978612,0.30490526284755914,0.3254411243499381,0.01570351724423913,0.06822559965568686,0.32031451514484377,0.6968576815825778,0.3347041935956526,0.18237309645881306
0.6213853824232632,0.40265896914586685,0.5237311820900351,0.0682693562297606,0.6334520516787089,0.018524143093126555,0.12730231850118878,0.8570658632140798,0.29082198957104055,0.9158606969406908,0.31388133115442063,0.573951917245203,0.842495494711837,0.5857052749811179
0.39360748092906905,0.9520965231155119,0.6694976764226379,0.7013417688462483,0.6200217714500817,0.1296038484295542,0.6094266946711806,0.47891673965252246,0.27572620513939383,0.2136487643999746,0.5047971240120623,0.11178795596364954,0.7906744434467098,0.012264912411925288
0.0766515990158626,0.1975901859157444,0.29880307025782227,0.9637618614527622,0.6957516445644295,0.039309569808196776,0.044496634247667366,0.3282265238809874,0.09310603799950445,0.5079021559880521,0.7768562664627743,0.4014817065940123,0.9500530166356793,0.3279701667811301
0.011968483167214328,0.29171991905197403,0.9394596380659941,0.6579153698788711,0.9977901840445194,0.6281544523477055,0.01576883218081826,0.9114137379001217,0.371131976146461,0.08599004141001376,0.1537404762468667,0.4555364919668059,0.9996006573715293,0.5484662175664636
0.5237427766588879,0.5148382329182375,0.8869729946026199,0.11798786669885131,0.16100021177708568,0.14338020977284693,0.2546002860704657,0.2135258026054161,0.14969187792409022,0.12540810994556995,0.8268306344563052,0.5799865938506769,0.059112962869694585,0.15736326432388892
0.5733758024930113,0.4037788976484089,0.15738790336068165,0.9686172145895474,0.6314498765354245,0.4746997648466498,0.5346226657061115,0.6322081301721649,0.7096671221315538,0.7821512195462689,0.3486473978668546,0.21336203483907323,0.5331827286193792,0.5274048359094169
0.12226736124311266,0.7091525145929052,0.7498028726811734,0.3488860392897172,0.7741667478976759,0.19206939179058002,0.6599023378712552,0.06711136088479963,0.8058290607066091,0.6828472296662594,0.2838889362682311,0.07401543565382507,0.9175620023831804,0.5166806511842502
0.8791654075279782,0.6281696740820089,0.37083045362037126,0.5654718165684325,0.5205514315647793,0.2878982605675938,0.570901762006796,0.307930671327417,0.81794326135193,0.7350397030913531,0.965266080671831,0.17194305882336902,0.9971494118728823,0.707806518173493
0.5983949028096631,0.8572965888623427,0.4364810889523357,0.460312947372,0.3878734803834949,0.00503127762962563,0.26157920025493564,0.5031023902399852,0.8548024584210334,0.013463403863355428,0.1539486086354911,0.7615435858422492,0.1545425285514267,0.8416481720095709
0.9257666763552925,0.06415462889031653,0.7365439246120441,0.25882021974838976,0.17078865392295584,0.1149923143242505,0.6876747454602296,0.6706338138680031,0.9192904709031353,0.777022823569378,0.19221515012387846,0.785223069783395,0.8494488784594996,0.24710364746047186
0.9857132676840241,0.722739056925899,0.4514360312188086,0.9010687276436571,0.5725866725554403,0.9533006958412069,0.4531101948909583,0.674412122394916,0.7993691552095679,0.2238185049928293,0.6919324628867872,0.048932414675717406,0.31984879612025097,0.38224305534750147
0.5763291458787546,0.6838213010645138,0.2122428989807662,0.07699841601001534,0.014079067201466566,0.25992015554426495,0.6689880232364538,0.13936769982734398,0.017692327949991538,0.7742934932811223,0.39841993665896147,0.41629254335837684,0.13789140434790148,0.7122720805348153
0.9068400627755395,0.5729942629704037,0.9065601512134124,0.5536782472083208,0.8788301337466592,0.19726256104197815,0.010453839341436066,0.36610503355462487,0.5052859755440855,0.9055562720664045,0.6252741851832754,0.3176744018444506,0.27583102405807214,0.23660699109196848
0.8867467056042702,0.34465924316752494,0.8425183248084648,0.7088070368822151,0.7774365944615812,0.8190014745178452,0.3369946170750129,0.25881911497673593,0.48772294403558125,0.5092713916120474,0.41476347882154796,0.3425109518067808,0.5883284491600254,0.8780022979189082
0.3345689702594219,0.4709899334353497,0.08118029346890188,0.8132665667313014,0.8057697887087827,0.8404849363774699,0.8830229279250448,0.3417223563121323,0.5025884195403233,0.44275359680624027,0.07324355693273943,0.2185328959217041,0.2412713179856435,0.9125973850988207
0.6093442117028356,0.46505678254571625,0.8360465318362352,0.12887694778674608,0.2395139386559597,0.9028529922471318,0.6236818658989328,0.02710744186304259,0.7691877270297343,0.16762938072956224,0.6999593548963848,0.3697187088574254,0.1939695566027313,0.36681025199918005
0.12300109727100095,0.28365826278093664,0.1623736063476484,0.5101219974120373,0.6277856886804966,0.858031422745976,0.7542263794616598,0.43055910414498366,0.7435540203187209,0.6637661329111808,0.5501109243196319,0.8768618954424587,0.37348896603403126,0.5220365464445755
0.1876268871935013,0.2213308706537347,0.5748662872548023,0.9114487849726272,0.8285484450415306,0.49909142970356335,0.6073047511892284,0.988006078648514,0.18095774189219593,0.27383860302702223,0.14820480706507222,0.3232007744343668,0.0881347901718853,0.9520923741935163
0.8500694135617238,0.5732047005957731,0.02014668511892337,0.2272904968038223,0.13438322757993149,0.6279986076672682,0.15524605202862307,0.34456098014168746,0.5947221589602375,0.7170655857559228,0.17083199261455406,0.38456051667520685,0.43462461791713536,0.07096043961315512
0.6328768254987323,0.9295525995714607,0.14184792824123338,0.28721739413499403,0.12793917501136987,0.0597421674923555,0.5004629570361352,0.9790643879313975,0.9308318498297538,0.40737473170525196,0.6349131865883249,0.24360906709298902,0.8656716106790016,0.36556772077280486
0.642181691474357,0.6284003762238295,0.8532109102843459,0.18604123973923437,0.5574242339554091,0.7722238941068439,0.7091472858814142,0.43163704711133666,0.7650768967380782,0.033731128498646346,0.38230147049296714,0.3069221190535111,0.4438510401346879,0.27494646649665844
0.6891435993305977,0.41190791040550156,0.6804841769098673,0.6801525931086763,0.3004747442878689,0.7698048236326184,0.3103512730851503,0.6031445775716014,0.5455436758510291,0.0561734768238773,0.1233760051872389,0.06458416898913666,0.7735075020596897,0.2028348939367095
0.3073839350081421,0.11887518284600573,0.03798411978206373,0.4154661915109875,0.8844820883741769,0.027436723007511654,0.9397151325236542,0.07962824803376245,0.7919210055082277,0.9803830420353461,0.06882391725611503,0.7484199649778683,0.08767694644156987,0.49899335293497993
0.4153173844896617,0.10111762234753108,0.3795624755797785,0.7888964806656149,0.2618275259780175,0.3222229928298448,0.8931346977219582,0.08013949715424062,0.39511633346397845,0.46959582471596895,0.4005381957675226,0.5278421974282019,0.8224329085049785,0.4555979064506225
0.42885671622286115,0.8429066110458449,0.8960497165333392,0.5817029387813074,0.26896563187543665,0.05467767948588931,0.5174213833580449,0.02563558246606157,0.5255647315301171,0.9356616415966599,0.6269482746575056,0.10836723449466434,0.32679151284910446,0.2927557582606608
0.714879510903979,0.610717412265121,0.9914188625270093,0.3165193248910505,0.8273787783611576,0.6985748645893745,0.46679666299293854,0.46630039923080246,0.9200603393128787,0.6425821785181063,0.6757386783343637,0.29445870115770156,0.8611455979342001,0.11412964609653409
0.16439010893999184,0.7597109743789466,0.39472722650146064,0.854010829467109,0.6419739041925135,0.1901690027020756,0.5188886373888061,0.9298713302411906,0.8817261418004141,0.14240905031473405,0.33156216314648135,0.16056626887721603,0.8893616825793951,0.765015418777099
0.3498795417416548,0.17158205419761208,0.0176545054382673,0.04353905114443446,0.04477361164631444,0.5200249275053658,0.7608381399797575,0.7032779604886746,0.5735982704741113,0.9715175297552606,0.16230734645710032,0.8117254583084603,0.7170153395996981,0.5371179030619305
0.2245515767495846,0.9926074795763357,0.9022685479828295,0.49978025329452147,0.6720231824535026,0.521889663586147,0.3634430674416994,0.03120943042288571,0.4817052675653284,0.43784554393445285,0.5187241768468167,0.5449133457213448,0.589438465565332,0.30160870440231213
0.3321775246147838,0.17214765513272623,0.045744879359316704,0.1954554430814346,0.39390905316459757,0.41946668262822817,0.156725359032031,0.9495304518944229,0.14403773229661498,0.7425797630470817,0.7232444258494375,0.4768958208131845,0.3132588072497522,0.10212837374031225
0.9742738909629961,0.09094989471885495,0.9814384442696172,0.781609753388049,0.04652755207588566,0.6375318535483608,0.4463623907666643,0.6031309207068564,0.9620334813751743,0.38879237642676223,0.8609251295600456,0.16633347395906972,0.21035190541563265,0.8600657508638215
0.598456291069517,0.0243802009125752,0.9155847214408561,0.7974767778875531,0.07824954250168059,0.3920843700895761,0.6841562007705195,0.21308198929650402,0.6213693883849688,0.6071893561680449,0.47178420817089384,0.860544722814541,0.15557712576846427,0.7506314675936459
0.9746899208181905,0.2636098404659285,0.6601054519579456,0.7256199877204134,0.8172867057945129,0.5011463067940848,0.697728259209472,0.5192254904472876,0.4608264647764658,0.34066382061287126,0.865384256452514,0.5138655309594373,0.13848553968393718,0.6304955511125483
0.5950768705916194,0.10515414948369073,0.46364841392807155,0.7384488608305969,0.8129399892113808,0.1237082645490768,0.4375788554236494,0.041000941092442456,0.6163311572774585,0.7295298652041564,0.35637812433773153,0.03744446986798622,0.8642730633818834,0.7606861988876505
0.3329513691030438,0.17792547049209817,0.326214557324603,0.9939617597365447,0.7368390444768614,0.1476072325114164,0.38673966037344587,0.05212055751480127,0.3920282289290066,0.5677735751767874,0.057148780724615045,0.6969220779130892,0.17153490633578705,0.12237978263385518
0.541941242001443,0.36470461419213185,0.5156476044941503,0.8866353524216083,0.9870097733932256,0.8111527245333545,0.14295850644443286,0.9392944640940538,0.4704051033179236,0.332224338420118,0.8419331143100248,0.8394978708145853,0.370339380676887,0.9679144287824292
0.9335458963794621,0.34710621344681025,0.6469936575318938,0.9151438385469038,0.4069109497409875,0.05555586746430552,0.7742586978710609,0.7812679183138937,0.6522510651351172,0.07132127348528405,0.13341241120166325,0.19850808221825256,0.8816994647194737,0.07913660646821652
0.832838388887212,0.08779617561522213,0.3180499629929069,0.5383871032861993,0.21852732580110235,0.3536253492269976,0.1849567785412759,0.005972057373045181,0.6826304749514615,0.40516123130025716,0.43736748186219776,0.9084857269022336,0.5069023690876803,0.00782350675983412
0.2879034788073349,0.45974275049996915,0.0816059854939164,0.7548652513354424,0.9761410559521879,0.2839866365361441,0.4477230108526604,0.4356084118606146,0.7481718207136703,0.8717636994118309,0.7227168047318578,0.4012347321646549,0.07288261370353899,0.5685087782112963
0.09461133813215727,0.5276045169510798,0.551420505575386,0.2821526194100231,0.08453720720769586,0.5955732495153216,0.06272505548517093,0.8249499851614741,0.6459786308766873,0.7466804169429394,0.793637946821934,0.4907830088948679,0.446346782473084,0.13762065126720313
0.6857133605036028,0.08777527178256694,0.21338532999758852,0.6537207287979432,0.9884781143924173,0.18147503017773237,0.6356471572764197,0.3811322299142309,0.15257824192443892,0.24206830211754837,0.5172496547399452,0.199695126436932,0.3777776839342577,0.3164300154815849
0.8776401826154835,0.8003583504518256,0.7995335984567602,0.12854933059973506,0.4511762849074433,0.06793038608735746,0.058601906709448315,0.3151712646968139,0.4089654863838035,0.8646955683541819,0.29884776222653464,0.9054884633029784,0.8151930728270652,0.9779416130732372
0.03540923041977484,0.7987903907471795,0.38987480974277744,0.759439037082006,0.09244466387746952,0.018423148737290562,0.9143493802972953,0.675243028137007,0.009341766790820438,0.9679002187832959,0.8533895008900392,0.0982857316840472,0.2905812300753031,0.058670919670118726
0.6330421136894723,0.05945094164854481,0.7387936503632404,0.8640624539938013,0.9279679181280034,0.43494509998879705,0.3067554970032452,0.8388508623028406,0.5859538472345106,0.47344707852593093,0.06612705458444323,0.7763563531340788,0.7585296165300909,0.8014427578942035
0.8483335519128421,0.8239708783721521,0.7341092530128562,0.7220474122687297,0.9156799340744299,0.9820635079380071,0.2819329510557743,0.7251951900082183,0.923788904867918,0.19565763623098253,0.43410531733550284,0.4631915355617361,0.618383615257978,0.7892862766607797
0.27513375545474916,0.6795005015042944,0.9102808719650213,0.9104200545472421,0.3873507271306128,0.04042915800741087,0.8059934416334565,0.7144561576592652,0.46261706749304765,0.6743328600834093,0.36073030910090575,0.15975330880487504,0.8708015745342199,0.6287508063516715
0.7617107692463263,0.4816023468309496,0.1145727810794861,0.7673651045876092,0.49891231624778465,0.39814847738575665,0.5021698128976405,0.06169762144157054,0.8756457522068464,0.14994543431619756,0.14509915826748698,0.6118996067357806,0.6475956722181885,0.2790738455516233
0.45371062538914786,0.3614575776118084,0.49221475200125975,0.13391655542123782,0.1325071070104905,0.006357089838648133,0.24716411168614139,0.5309005308814513,0.45586746379646215,0.054011114659101356,0.060761020367898655,0.5018359475678663,0.28582187427464134,0.38503716257699805
0.4907197311003616,0.09115368082269637,0.9275043496582649,0.38829445011912744,0.24113788294400162,0.6148501613146541,0.5248140524954368,0.053753087673106936,0.455176298178377,0.3247735419397616,0.880538127991635,0.5544637694875472,0.49493836164190197,0.43215436807847685
0.24724475129434986,0.5646730953678776,0.8388344940620255,0.16990001642804664,0.7461865391484594,0.2546918952726931,0.38042643795083,0.6573974900362155,0.4118654053113976,0.6822683575964312,0.545087926817482,0.7263955668326989,0.6044884429368058,0.3761106246534648
0.9766121366578571,0.21108183397818725,0.04506220429206109,0.9229519638233762,0.8021060266747996,0.586052262950859,0.45804554221407345,0.2800445284642945,0.104688547537507,0.13369377217885015,0.7439692664587324,0.3052490131502055,0.8819480388877589,0.01420246072360154
0.16436900985701675,0.2796098335331717,0.7282698023398844,0.2365987784796958,0.6575556904068027,0.21862498579744516,0.822258244775771,0.7071510435036019,0.6834417917047656,0.6907609527366829,0.1878559428745823,0.7180820646243603,0.6684110905678576,0.5856265489054607
0.22014801992127553,0.47710786146247364,0.6084519608556246,0.5222432138977922,0.6198581477526995,0.015931622150005653,0.3247699170000533,0.9790832238757567,0.9154653467020791,0.4572101682380053,0.28033527476753395,0.6078580610763598,0.650486409962225,0.011760550868876285
0.642555260591638,0.7054610944964886,0.4478472590667083,0.345208106260112,0.9147000515149154,0.5130965381585662,0.26820935422728265,0.339423909995225,0.5381173752809856,0.42735447766292667,0.9009373008024207,0.040863440822318964,0.701076741744812,0.2438211558114488
0.4426734545589973,0.10255450566267899,0.3548586908740362,0.33787618670163,0.08819946593056571,0.9006158952504961,0.7047935421905692,0.08850360597322249,0.16125292270017033,0.3370271844729552,0.20168064540477115,0.25276747391448606,0.744080172234026,0.3141534452253688
0.9600476418336855,0.6979461348011099,0.2408903061638591,0.20441365854672877,0.08686562662394282,0.7955552363372606,0.24821211309899882,0.021018844383871693,0.6167655426058024,0.7171930253788086,0.02490269931596467,0.422520410564445,0.9967264219576794,0.6505082871448776
0.9018727303199937,0.44945231449484635,0.5263202481467975,0.4885286957988807,0.6678972497489367,0.20010024778317814,0.5589822696177615,0.1664570389907004,0.9320786701283986,0.6672838808103999,0.05139341392437158,0.7994604498008349,0.5659024776719155,0.7375512399248563
0.8400958450060773,0.07650409777825673,0.6835980275749539,0.6027019792662941,0.4662880369740323,0.29395584512537454,0.5002515008234002,0.23851331898486672,0.6151385308433436,0.9428136681137227,0.7931349745749604,0.13634458355146017,0.8156338902951656,0.009709845648288362
0.4024327068200826,0.9375525176522063,0.41100558607502835,0.9607928739411259,0.8579021080274652,0.8002092832030114,0.07793479434674688,0.37248918558066424,0.6461944024850066,0.7111176421533207,0.5925205419705052,0.3249062485780574,0.9178712717666796,0.14110837748333094
0.2655648953305618,0.7946707463788175,0.190492063077771,0.23031132012473565,0.906778789379523,0.11847848856749299,0.06584467546294914,0.7757337782134609,0.247213483774939,0.04890615497453055,0.7312505828233399,0.7218741809735697,0.6216543569636893,0.3931478909863745
0.9795867668539567,0.32230444872498576,0.34895716765741513,0.8824888351121671,0.568381183106522,0.11509400208296672,0.30594887844701113,0.6617924909738016,0.17551092293344495,0.35282923037872227,0.056691047106964265,0.23589672240502346,0.3821979529449685,0.01643638982365425
0.38438786690166704,0.4482451822494997,0.8166237344509116,0.9286041671090276,0.6797972933744942,0.08336190357355122,0.06858341003001855,0.15370113563451693,0.6784544682171118,0.3747617325814059,0.8624718360223136,0.8774991950893145,0.7702522842056976,0.9444602747950749
0.10581123356671895,0.7159241034154211,0.7275521310496281,0.8183606489695492,0.7448460362300454,0.8039593388622428,0.3400144549663052,0.5192453251629242,0.8728229752195418,0.892294265125944,0.35526463018468557,0.8846012480599338,0.6157470656983202,0.9441430552134031
0.7892440692535161,0.31837968331728106,0.31097185797872773,0.732993527520258,0.641791588716974,0.8131716592578415,0.7346718716954187,0.1947440352259413,0.5149410055330012,0.5988925246442,0.8539849328737606,0.523058018708862,0.5635656699153853,0.026753947324644867
0.12896769693571786,0.8830049292138178,0.530438388361724,0.22912840346127306,0.07239209874358943,0.791444089202544,0.9193658959602244,0.24756164184506801,0.3044751514344888,0.21281072709181692,0.3327218241393022,0.4373838276756258,0.29429400051318566,0.8014337157885251
0.8382017578987294,0.13928360636446546,0.4617504851066552,0.7027968422235009,0.5034435317763539,0.0349335959858561,0.2573314344289782,0.5206513814704959,0.8858484767366211,0.3054027942983305,0.061004852774336094,0.47925911445543135,0.01699048851869922,0.7045777477014661
0.007869817768267895,0.43201553153212535,0.8582786589053385,0.499027499810928,0.8913260561609189,0.5329045768099392,0.5894719797767165,0.42410392735965274,0.3843808429450657,0.8844623067502276,0.6800689008920435,0.4086725377853848,0.13417995669232186,0.6572383266269729
0.7345622827363095,0.41641885920319044,0.16708919737628358,0.38096015387682414,0.4675041866309093,0.8043304324166257,0.65322543859413,0.018858600242604218,0.3841244684663563,0.8434333935133619,0.8315553931000021,0.4822640518878726,0.6657559370371986,0.2942514988430184
0.5842513396744595,0.860891633292995,0.6477136076286285,0.13112569166206556,0.2518214757596956,0.2921886435391631,0.653468990801288,0.5192741884523122,0.7336349616824108,0.3774170966547552,0.2043915901384893,0.5369349130543245,0.5345851051432057,0.16139525782566988
0.5933915729575877,0.8743673797651915,0.30874387808787107,0.0064166893083070775,0.9388764276842475,0.40718741031275785,0.3307196986710338,0.8641938216059578,0.41381556269274133,0.22520704683155435,0.5874568287268216,0.338649585198886,0.7027900503503902,0.5947370350109858
0.7015838606233471,0.10742086260754868,0.4237791005567406,0.2012336449643679,0.7151004635627876,0.17072766660769378,0.7950179604723145,0.5767214137824851,0.7569736628317729,0.17111597529584477,0.9871997138085538,0.7027536293649789,0.27082604542869937,0.9784408719975909
0.6146269131875846,0.09965942552923202,0.7790985852509961,0.6610479004576668,0.9860407678036843,0.5909462661315275,0.23302429272327896,0.6665815019747349,0.4591563186380534,0.07030965243564236,0.44298104515780423,0.4147435190623405,0.313377623777622,0.7724745730299523
0.796785571771995,0.03759905675604702,0.13273393027366942,0.5238004897842424,0.5666002350826266,0.9468225050276475,0.9300839208758518,0.18334576435490568,0.028917637875890856,0.20642922773374373,0.6582639103369753,0.6056839507023138,0.39799152245952374,0.5528913980887956
0.10321537517496115,0.9876882971402503,0.7756768061236773,0.6093910632849117,0.250771753402829,0.06915160045685886,0.2503107928124364,0.7806306460335897,0.3659905682975505,0.5795496572145771,0.4745017280279453,0.2321259815283533,0.6442329788501361,0.6790449210165471
0.6414503287488853,0.13654274286419232,0.07090570071167379,0.12116901165552851,0.581371333973276,0.609808554318946,0.5977148991231048,0.06332053731198906,0.6393444334910776,0.4948981929630153,0.7793844331505073,0.5007085256684609,0.9067855646670779,0.878285106245524
